"prov.orig","prov.comp","temp","cup","elpd"
"IN","ON",20,"8",-8.34093688500661
"IPU","ON",20,"8",-6.20922131080778
"NB2","ON",20,"8",-4.75997732606074
"ON","ON",20,"8",-4.46033316172457
"QC","ON",20,"8",-11.345398771517
"AB","QC",20,"8",-27.723668680755
"IN","QC",20,"8",-9.67515150397353
"IPU","QC",20,"8",-7.31491532604034
"NB2","QC",20,"8",-4.82000614376517
"ON","QC",20,"8",-4.85758630147704
"QC","QC",20,"8",-12.7709687426643
"AB","AB",25,"8",-2.44248264777646
"IN","AB",25,"8",-4.04272200032239
"IPU","AB",25,"8",-4.0628929150393
"NB2","AB",25,"8",-6.08710198812277
"ON","AB",25,"8",-5.0362945577639
"QC","AB",25,"8",-3.37993210753919
"AB","IN",25,"8",-4.52889128691884
"IN","IN",25,"8",-2.96146001921915
"IPU","IN",25,"8",-5.29841156320791
"NB2","IN",25,"8",-17.9481958390483
"ON","IN",25,"8",-8.50987920795854
"QC","IN",25,"8",-4.25160332575878
"AB","IPU",25,"8",-5.09721717816712
"IN","IPU",25,"8",-3.68242737862347
"IPU","IPU",25,"8",-2.85148070450649
"NB2","IPU",25,"8",-6.61160534845029
"ON","IPU",25,"8",-8.4658264812828
"QC","IPU",25,"8",-2.44560088454035
"AB","NB2",25,"8",-6.69080393482805
"IN","NB2",25,"8",-4.04177642124675
"IPU","NB2",25,"8",-9.70104505161791
"NB2","NB2",25,"8",-4.28523032188479
"ON","NB2",25,"8",-7.64169742358315
"QC","NB2",25,"8",-6.7331384704646
"AB","ON",25,"8",-5.86659433400483
"IN","ON",25,"8",-3.39817606343947
"IPU","ON",25,"8",-7.93254376423933
"NB2","ON",25,"8",-4.32266159756263
"ON","ON",25,"8",-4.45251640862943
"QC","ON",25,"8",-5.46543672184619
"AB","QC",25,"8",-6.95697204779746
"IN","QC",25,"8",-3.27122908394548
"IPU","QC",25,"8",-7.675719640777
"NB2","QC",25,"8",-3.9413441629764
"ON","QC",25,"8",-7.0590349675726
"QC","QC",25,"8",-2.22249759935072
"AB","AB",30,"8",-4.64394317424504
"IN","AB",30,"8",-9.63849184506243
"IPU","AB",30,"8",-5.58933226435675
"NB2","AB",30,"8",-5.23366405491578
"ON","AB",30,"8",-5.35211684509844
"QC","AB",30,"8",-6.07977292476751
"AB","IN",30,"8",-5.94486932919741
"IN","IN",30,"8",-12.095164443419
"IPU","IN",30,"8",-5.09736580389246
"NB2","IN",30,"8",-6.28636621648701
"ON","IN",30,"8",-6.43314289142866
"QC","IN",30,"8",-10.6610206145294
"AB","IPU",30,"8",-5.99172191068239
"IN","IPU",30,"8",-16.7438005033729
"IPU","IPU",30,"8",-5.91442918939395
"NB2","IPU",30,"8",-5.23402172410979
"ON","IPU",30,"8",-6.26826464661303
"QC","IPU",30,"8",-8.017104727099
"AB","NB2",30,"8",-8.73310606301525
"IN","NB2",30,"8",-7.3959137003875
"IPU","NB2",30,"8",-7.98453532601549
"NB2","NB2",30,"8",-3.93636099901481
"ON","NB2",30,"8",-6.63400672838722
"QC","NB2",30,"8",-5.40545985098868
"AB","ON",30,"8",-8.02955335893792
"IN","ON",30,"8",-8.46457245285682
"IPU","ON",30,"8",-8.58800774457745
"NB2","ON",30,"8",-5.72407310827063
"ON","ON",30,"8",-3.84854108854883
"QC","ON",30,"8",-5.17634154797432
"AB","QC",30,"8",-8.58240427645751
"IN","QC",30,"8",-7.92220459871398
"IPU","QC",30,"8",-7.06687170865515
"NB2","QC",30,"8",-6.09981206780545
"ON","QC",30,"8",-6.1957389826032
"QC","QC",30,"8",-5.4027672411301
"AB","AB",35,"8",-4.61021574018758
"IN","AB",35,"8",-12.2305615185076
"IPU","AB",35,"8",-8.13094978361192
"NB2","AB",35,"8",-6.90926514571193
"ON","AB",35,"8",-5.91577763139867
"QC","AB",35,"8",-5.26132647544009
"AB","IN",35,"8",-6.88011636629596
"IN","IN",35,"8",-10.1098572060116
"IPU","IN",35,"8",-13.0907539075137
"NB2","IN",35,"8",-15.2183683645284
"ON","IN",35,"8",-8.97339352444704
"QC","IN",35,"8",-4.02598087462516
"AB","IPU",35,"8",-8.45041771102725
"IN","IPU",35,"8",-18.3101839768718
"IPU","IPU",35,"8",-7.27692981100727
"NB2","IPU",35,"8",-7.04073939326168
"ON","IPU",35,"8",-8.05973072411939
"QC","IPU",35,"8",-4.84428598054945
"AB","NB2",35,"8",-6.84885606184927
"IN","NB2",35,"8",-9.56263962995332
"IPU","NB2",35,"8",-27.2816915733642
"NB2","NB2",35,"8",-22.4918965229799
"ON","NB2",35,"8",-7.5434388387075
"QC","NB2",35,"8",-8.81863165084522
"AB","ON",35,"8",-4.55361527577073
"IN","ON",35,"8",-10.5559517277155
"IPU","ON",35,"8",-14.8507474593695
"NB2","ON",35,"8",-10.6778703548009
"ON","ON",35,"8",-6.44328235204867
"QC","ON",35,"8",-5.3249456012332
"AB","QC",35,"8",-5.46432722490002
"IN","QC",35,"8",-9.14472876149099
"IPU","QC",35,"8",-15.2868383234083
"NB2","QC",35,"8",-12.6019322367294
"ON","QC",35,"8",-5.50922967516389
"QC","QC",35,"8",-2.95889223792823
"IN","AB",5,"80",-7.27405138641106
"IPU","AB",5,"80",-4.84082969498798
"IN","IN",5,"80",-8.32476306401587
"IPU","IN",5,"80",-4.18962093697561
"IN","IPU",5,"80",-11.3346456683991
"IPU","IPU",5,"80",-3.11940757019663
"IN","NB2",5,"80",-5.76126877235497
"IPU","NB2",5,"80",-8.34117451928498
"IN","ON",5,"80",-5.55787508879941
"IPU","ON",5,"80",-7.68638668203989
"IN","QC",5,"80",-5.50762843825359
"IPU","QC",5,"80",-9.08539249991959
"IPU","AB",10,"80",-6.45136851275261
"NB2","AB",10,"80",-6.30877475770987
"ON","AB",10,"80",-5.75980890749235
"QC","AB",10,"80",-5.50957061047255
"IPU","IN",10,"80",-7.98548471855598
"NB2","IN",10,"80",-12.1148443902644
"ON","IN",10,"80",-8.84424973790992
"QC","IN",10,"80",-7.4568723078426
"IPU","IPU",10,"80",-6.91584882299791
"NB2","IPU",10,"80",-10.0035612638154
"ON","IPU",10,"80",-6.40089516985055
"QC","IPU",10,"80",-4.82179025342057
"IPU","NB2",10,"80",-12.7178092908815
"NB2","NB2",10,"80",-4.52531820334866
"ON","NB2",10,"80",-5.92863559645308
"QC","NB2",10,"80",-7.29985122129641
"IPU","ON",10,"80",-15.284686984862
"NB2","ON",10,"80",-5.91435203708469
"ON","ON",10,"80",-3.67685925594139
"QC","ON",10,"80",-7.74199294631308
"IPU","QC",10,"80",-12.8541554677035
"NB2","QC",10,"80",-6.07578840298218
"ON","QC",10,"80",-6.17102597127026
"QC","QC",10,"80",-3.84895541589151
"IPU","AB",15,"80",-6.96828248983626
"IPU","IN",15,"80",-6.29507096107665
"IPU","IPU",15,"80",-4.62692189667467
"IPU","NB2",15,"80",-14.9620079063235
"IPU","ON",15,"80",-16.4645355634506
"IPU","QC",15,"80",-15.7633100062329
"IN","AB",20,"80",-5.5711395950745
"IPU","AB",20,"80",-5.93185982267529
"NB2","AB",20,"80",-5.92824355534129
"ON","AB",20,"80",-5.08797936955548
"QC","AB",20,"80",-5.80578700249628
"IN","IN",20,"80",-5.17349029338075
"IPU","IN",20,"80",-6.75545081910349
"NB2","IN",20,"80",-11.3830068249382
"ON","IN",20,"80",-7.79600684310535
"QC","IN",20,"80",-10.662175765451
"IN","IPU",20,"80",-6.08775166956477
"IPU","IPU",20,"80",-4.74755873614626
"NB2","IPU",20,"80",-5.45724203500963
"ON","IPU",20,"80",-3.47778478935843
"QC","IPU",20,"80",-5.86258676386124
"IN","NB2",20,"80",-7.59000986217785
"IPU","NB2",20,"80",-8.77764419013363
"NB2","NB2",20,"80",-4.44331528103321
"ON","NB2",20,"80",-7.0581527572199
"QC","NB2",20,"80",-6.05561689516651
"IN","ON",20,"80",-6.28626973112666
"IPU","ON",20,"80",-7.24659173857465
"NB2","ON",20,"80",-5.06522381801956
"ON","ON",20,"80",-3.38895369750444
"QC","ON",20,"80",-4.88439209469656
"IN","QC",20,"80",-6.92071874457982
"IPU","QC",20,"80",-8.64480220755672
"NB2","QC",20,"80",-5.9022328279278
"ON","QC",20,"80",-6.76638714234109
"QC","QC",20,"80",-3.70062466399574
"AB","AB",25,"80",-4.27691736514601
"IN","AB",25,"80",-5.27885598031361
"IPU","AB",25,"80",-3.32110836494086
"NB2","AB",25,"80",-4.57795255834955
"ON","AB",25,"80",-3.44760508862542
"QC","AB",25,"80",-4.57795255834955
"AB","IN",25,"80",-7.78571751955097
"IN","IN",25,"80",-3.53207625304286
"IPU","IN",25,"80",-2.26653444052439
"NB2","IN",25,"80",-9.71131343315101
"ON","IN",25,"80",-3.77367038910407
"QC","IN",25,"80",-9.71131343315101
"AB","IPU",25,"80",-5.40543738655489
"IN","IPU",25,"80",-4.40567876424683
"IPU","IPU",25,"80",-2.00800485329172
"NB2","IPU",25,"80",-4.42758998163979
"ON","IPU",25,"80",-2.63559447181525
"QC","IPU",25,"80",-4.42758998163979
"AB","NB2",25,"80",-4.45754670971415
"IN","NB2",25,"80",-7.28986321715709
"IPU","NB2",25,"80",-9.67503239545563
"NB2","NB2",25,"80",-2.27564265755133
"ON","NB2",25,"80",-8.031894064647
"QC","NB2",25,"80",-3.9240363554945
"AB","ON",25,"80",-3.92026462334116
"IN","ON",25,"80",-5.74495774537584
"IPU","ON",25,"80",-8.77435764072656
"NB2","ON",25,"80",-3.7577781395996
"ON","ON",25,"80",-3.55956794848253
"QC","ON",25,"80",-3.7577781395996
"AB","QC",25,"80",-4.4499252518861
"IN","QC",25,"80",-5.71686665917237
"IPU","QC",25,"80",-8.19470652409099
"NB2","QC",25,"80",-3.38802807111587
"ON","QC",25,"80",-6.66350565523383
"QC","QC",25,"80",-2.37620512395016
"IN","AB",30,"80",-6.16158489031341
"IPU","AB",30,"80",-6.46411814844047
"NB2","AB",30,"80",-6.40995869482082
"ON","AB",30,"80",-5.6633754966621
"QC","AB",30,"80",-5.4646017686595
"IN","IN",30,"80",-4.49849504645149
"IPU","IN",30,"80",-6.39210398741582
"NB2","IN",30,"80",-11.3833863707702
"ON","IN",30,"80",-7.14836963776503
"QC","IN",30,"80",-4.59834737351109
"IN","IPU",30,"80",-6.26732540220074
"IPU","IPU",30,"80",-7.20727927663403
"NB2","IPU",30,"80",-7.09347787744588
"ON","IPU",30,"80",-6.55978051071476
"QC","IPU",30,"80",-5.00110339650079
"IN","NB2",30,"80",-4.83411282282117
"IPU","NB2",30,"80",-8.61737855812824
"NB2","NB2",30,"80",-5.22718445229801
"ON","NB2",30,"80",-6.39934493486078
"QC","NB2",30,"80",-8.00256428621744
"IN","ON",30,"80",-4.31529074922801
"IPU","ON",30,"80",-8.18419070060904
"NB2","ON",30,"80",-5.20985284910354
"ON","ON",30,"80",-3.77138081645443
"QC","ON",30,"80",-6.93635567472003
"IN","QC",30,"80",-4.52602756201902
"IPU","QC",30,"80",-7.73761949027875
"NB2","QC",30,"80",-5.51230775990435
"ON","QC",30,"80",-5.99062655926756
"QC","QC",30,"80",-3.55825556029784
"NB2","AB",35,"80",-11.3831200226174
"ON","AB",35,"80",-9.44051735981356
"QC","AB",35,"80",-5.48500670770009
"NB2","IN",35,"80",-17.64967034654
"ON","IN",35,"80",-9.21130222021961
"QC","IN",35,"80",-7.37001689469246
"NB2","IPU",35,"80",-18.2446747495511
"ON","IPU",35,"80",-10.5716448873228
"QC","IPU",35,"80",-8.0809083178764
"NB2","NB2",35,"80",-7.92137709473725
"ON","NB2",35,"80",-9.55027703359644
"QC","NB2",35,"80",-6.75580223530726
"NB2","ON",35,"80",-8.39368013095157
"ON","ON",35,"80",-9.87448634176116
"QC","ON",35,"80",-4.23714149823312
"NB2","QC",35,"80",-7.39099973947066
"ON","QC",35,"80",-7.97518573494706
"QC","QC",35,"80",-4.4509584015214
"IN","AB",5,"81",-5.13171660137023
"IPU","AB",5,"81",-4.8651642334291
"IN","IN",5,"81",-3.97367265898118
"IPU","IN",5,"81",-3.86649910526727
"IN","IPU",5,"81",-6.33032378552765
"IPU","IPU",5,"81",-3.30245808603812
"IN","NB2",5,"81",-6.66805652904792
"IPU","NB2",5,"81",-8.65381943369065
"IN","ON",5,"81",-6.53418537804733
"IPU","ON",5,"81",-8.05878829528694
"IN","QC",5,"81",-7.30140058867331
"IPU","QC",5,"81",-9.47380047571325
"IPU","AB",10,"81",-5.83842866828044
"NB2","AB",10,"81",-5.52213813597366
"ON","AB",10,"81",-5.17571541827286
"QC","AB",10,"81",-5.51319745423453
"IPU","IN",10,"81",-3.98347419803148
"NB2","IN",10,"81",-9.57944017694706
"ON","IN",10,"81",-6.50118815920316
"QC","IN",10,"81",-8.6303804252443
"IPU","IPU",10,"81",-2.94491409427462
"NB2","IPU",10,"81",-5.97639486788777
"ON","IPU",10,"81",-4.36114910733114
"QC","IPU",10,"81",-6.2445047427067
"IPU","NB2",10,"81",-14.5894865614741
"NB2","NB2",10,"81",-3.75492852251661
"ON","NB2",10,"81",-6.86571359975676
"QC","NB2",10,"81",-5.87503112867088
"IPU","ON",10,"81",-17.2887358575236
"NB2","ON",10,"81",-5.57986826851045
"ON","ON",10,"81",-3.39515368930459
"QC","ON",10,"81",-6.27907285363005
"IPU","QC",10,"81",-15.5505248479542
"NB2","QC",10,"81",-5.82834666600806
"ON","QC",10,"81",-7.18859136174756
"QC","QC",10,"81",-2.93454231411386
"IPU","AB",15,"81",-6.89191763115839
"IPU","IN",15,"81",-5.40759285196608
"IPU","IPU",15,"81",-5.14152839563679
"IPU","NB2",15,"81",-16.0850651662554
"IPU","ON",15,"81",-18.3519272415597
"IPU","QC",15,"81",-16.903539650498
"IN","AB",20,"81",-11.1670509094308
"IPU","AB",20,"81",-5.4605015751315
"NB2","AB",20,"81",-5.53667591277773
"ON","AB",20,"81",-5.63828213977956
"QC","AB",20,"81",-5.72086854612428
"IN","IN",20,"81",-16.7849111957267
"IPU","IN",20,"81",-4.4942527206232
"NB2","IN",20,"81",-9.07521542663392
"ON","IN",20,"81",-7.07362726198077
"QC","IN",20,"81",-8.17949597910216
"IN","IPU",20,"81",-17.9483863911134
"IPU","IPU",20,"81",-3.33623892337234
"NB2","IPU",20,"81",-4.5337046956187
"ON","IPU",20,"81",-3.91188073558022
"QC","IPU",20,"81",-4.56511052848122
"IN","NB2",20,"81",-18.6330434134759
"IPU","NB2",20,"81",-10.3072851817675
"NB2","NB2",20,"81",-3.95346793730869
"ON","NB2",20,"81",-8.22563980247368
"QC","NB2",20,"81",-7.28960335960275
"IN","ON",20,"81",-18.6440802564923
"IPU","ON",20,"81",-8.19888755200587
"NB2","ON",20,"81",-5.24083854361516
"ON","ON",20,"81",-3.93099805668878
"QC","ON",20,"81",-5.82074417081659
"IN","QC",20,"81",-16.3845609765534
"IPU","QC",20,"81",-9.84533767260272
"NB2","QC",20,"81",-6.29201968490902
"ON","QC",20,"81",-8.08441285513075
"QC","QC",20,"81",-3.81318660971679
"AB","AB",25,"81",-2.80945391278091
"IN","AB",25,"81",-5.91273930399687
"IPU","AB",25,"81",-3.46056023030077
"NB2","AB",25,"81",-3.11184089315394
"ON","AB",25,"81",-7.31830358884666
"QC","AB",25,"81",-4.01175135177999
"AB","IN",25,"81",-4.92149849925123
"IN","IN",25,"81",-3.89890902639555
"IPU","IN",25,"81",-4.55740412569694
"NB2","IN",25,"81",-4.01492599218098
"ON","IN",25,"81",-12.8950007539832
"QC","IN",25,"81",-6.93148339018047
"AB","IPU",25,"81",-7.72634812483053
"IN","IPU",25,"81",-5.6837292622271
"IPU","IPU",25,"81",-2.0255861939362
"NB2","IPU",25,"81",-2.39672089738525
"ON","IPU",25,"81",-6.7697568621357
"QC","IPU",25,"81",-2.75365435682143
"AB","NB2",25,"81",-11.5663835944279
"IN","NB2",25,"81",-4.57212022613215
"IPU","NB2",25,"81",-8.90902785307784
"NB2","NB2",25,"81",-3.76369394001998
"ON","NB2",25,"81",-7.13811671820825
"QC","NB2",25,"81",-5.71499884050904
"AB","ON",25,"81",-10.4771744110422
"IN","ON",25,"81",-3.58827876025569
"IPU","ON",25,"81",-7.69837720391656
"NB2","ON",25,"81",-5.94142062407278
"ON","ON",25,"81",-9.94143153557803
"QC","ON",25,"81",-4.64621327870644
"AB","QC",25,"81",-11.802189619176
"IN","QC",25,"81",-3.65479532546461
"IPU","QC",25,"81",-7.14410232386112
"NB2","QC",25,"81",-5.6000835810313
"ON","QC",25,"81",-6.53462198763745
"QC","QC",25,"81",-3.03311414000906
"IN","AB",30,"81",-6.70142346699304
"IPU","AB",30,"81",-5.56272791625815
"NB2","AB",30,"81",-5.78642394428933
"ON","AB",30,"81",-6.37086990512805
"QC","AB",30,"81",-7.07161945057751
"IN","IN",30,"81",-5.10266202010864
"IPU","IN",30,"81",-3.76327972315449
"NB2","IN",30,"81",-9.58113318952569
"ON","IN",30,"81",-9.30029163518448
"QC","IN",30,"81",-11.5049158673904
"IN","IPU",30,"81",-6.66567195313978
"IPU","IPU",30,"81",-3.56281055221778
"NB2","IPU",30,"81",-5.90084764335953
"ON","IPU",30,"81",-8.38039450355478
"QC","IPU",30,"81",-5.75818210405919
"IN","NB2",30,"81",-4.30246658928142
"IPU","NB2",30,"81",-11.6249385244624
"NB2","NB2",30,"81",-3.81788322416757
"ON","NB2",30,"81",-6.28881239908682
"QC","NB2",30,"81",-5.89195724788999
"IN","ON",30,"81",-4.38598397662465
"IPU","ON",30,"81",-10.4450084386379
"NB2","ON",30,"81",-4.06610992041907
"ON","ON",30,"81",-5.95557929025975
"QC","ON",30,"81",-5.34318949997481
"IN","QC",30,"81",-4.16436439752413
"IPU","QC",30,"81",-9.67250373728604
"NB2","QC",30,"81",-4.34977566170911
"ON","QC",30,"81",-6.005307251509
"QC","QC",30,"81",-8.04274405953621
"NB2","AB",35,"81",-8.76981659822141
"ON","AB",35,"81",-5.18740981873278
"QC","AB",35,"81",-6.88791512437802
"NB2","IN",35,"81",-10.3660605054036
"ON","IN",35,"81",-5.67159162191085
"QC","IN",35,"81",-7.6121890625518
"NB2","IPU",35,"81",-10.4780520301102
"ON","IPU",35,"81",-5.50419375553144
"QC","IPU",35,"81",-7.31646836516822
"NB2","NB2",35,"81",-6.23466491698594
"ON","NB2",35,"81",-10.3650866431436
"QC","NB2",35,"81",-7.84147033964955
"NB2","ON",35,"81",-7.09344622300109
"ON","ON",35,"81",-3.79453173744993
"QC","ON",35,"81",-5.98108224639047
"NB2","QC",35,"81",-6.37078785166076
"ON","QC",35,"81",-6.64713706719419
"QC","QC",35,"81",-5.58842798285515
"IPU","AB",5,"82",-15.1602782024409
"IPU","IN",5,"82",-34.4775850086121
"IPU","IPU",5,"82",-12.2434437107911
"IPU","NB2",5,"82",-46.7148027652454
"IPU","ON",5,"82",-75.5198894367996
"IPU","QC",5,"82",-66.2327042196076
"IPU","AB",10,"82",-5.83842866828044
"NB2","AB",10,"82",-5.7791096165925
"ON","AB",10,"82",-6.18307055207037
"QC","AB",10,"82",-6.81407715256334
"IPU","IN",10,"82",-3.98347419803148
"NB2","IN",10,"82",-10.1207717709192
"ON","IN",10,"82",-11.8508788738661
"QC","IN",10,"82",-14.0306647886854
"IPU","IPU",10,"82",-2.8948919429946
"NB2","IPU",10,"82",-7.95819849857217
"ON","IPU",10,"82",-7.08317874820781
"QC","IPU",10,"82",-10.8704872439243
"IPU","NB2",10,"82",-14.5894865614741
"NB2","NB2",10,"82",-3.77853900059681
"ON","NB2",10,"82",-4.95168161845606
"QC","NB2",10,"82",-5.23487292302332
"IPU","ON",10,"82",-17.2887358575236
"NB2","ON",10,"82",-6.13730945879951
"ON","ON",10,"82",-3.79858152632431
"QC","ON",10,"82",-5.46261175154955
"IPU","QC",10,"82",-15.5505248479542
"NB2","QC",10,"82",-5.73345582460412
"ON","QC",10,"82",-4.88114172344858
"QC","QC",10,"82",-4.65240127535438
"IPU","AB",15,"82",-9.67398981275104
"IPU","IN",15,"82",-8.02992118989529
"IPU","IPU",15,"82",-6.73306001126343
"IPU","NB2",15,"82",-29.1304665150001
"IPU","ON",15,"82",-33.1394520312041
"IPU","QC",15,"82",-28.3947295430671
"IN","AB",20,"82",-5.78797627566679
"IPU","AB",20,"82",-5.6681667065318
"NB2","AB",20,"82",-5.3045583938985
"ON","AB",20,"82",-5.42226028127709
"QC","AB",20,"82",-6.167911595494
"IN","IN",20,"82",-4.68580793209296
"IPU","IN",20,"82",-7.97713950143427
"NB2","IN",20,"82",-10.250930182073
"ON","IN",20,"82",-10.3919187423702
"QC","IN",20,"82",-12.1604907925276
"IN","IPU",20,"82",-5.84513225326073
"IPU","IPU",20,"82",-4.89308043688328
"NB2","IPU",20,"82",-5.13360968752355
"ON","IPU",20,"82",-4.37706985117347
"QC","IPU",20,"82",-7.88000444462937
"IN","NB2",20,"82",-6.5781085406076
"IPU","NB2",20,"82",-10.3521880645696
"NB2","NB2",20,"82",-4.16572987022062
"ON","NB2",20,"82",-5.47919506297871
"QC","NB2",20,"82",-6.45187854983787
"IN","ON",20,"82",-5.39845145732748
"IPU","ON",20,"82",-8.49325117760059
"NB2","ON",20,"82",-5.28381122095355
"ON","ON",20,"82",-3.48028462480503
"QC","ON",20,"82",-5.31060466886904
"IN","QC",20,"82",-6.20914207273
"IPU","QC",20,"82",-9.94785813853975
"NB2","QC",20,"82",-6.03933943843034
"ON","QC",20,"82",-5.17383965698752
"QC","QC",20,"82",-4.59549252481734
"AB","AB",25,"82",-2.70493777316232
"IN","AB",25,"82",-4.69830129138047
"IPU","AB",25,"82",-3.37612339971063
"NB2","AB",25,"82",-3.7667541633844
"ON","AB",25,"82",-3.84952491148677
"QC","AB",25,"82",-4.32702695502851
"AB","IN",25,"82",-2.91022387921282
"IN","IN",25,"82",-3.96493361562378
"IPU","IN",25,"82",-3.90696915320786
"NB2","IN",25,"82",-7.96762143622922
"ON","IN",25,"82",-4.71209393599296
"QC","IN",25,"82",-7.8519278976496
"AB","IPU",25,"82",-4.94408370574664
"IN","IPU",25,"82",-3.19653665889895
"IPU","IPU",25,"82",-1.97984191051368
"NB2","IPU",25,"82",-3.4426473964784
"ON","IPU",25,"82",-4.67689925335186
"QC","IPU",25,"82",-4.42403350830962
"AB","NB2",25,"82",-9.3723300268552
"IN","NB2",25,"82",-4.69764825035562
"IPU","NB2",25,"82",-10.0358003439324
"NB2","NB2",25,"82",-2.07139284226384
"ON","NB2",25,"82",-8.34224481526228
"QC","NB2",25,"82",-5.26249312071989
"AB","ON",25,"82",-8.68820167394028
"IN","ON",25,"82",-3.79776172354937
"IPU","ON",25,"82",-8.5008810893832
"NB2","ON",25,"82",-3.40291191765587
"ON","ON",25,"82",-3.82480404878826
"QC","ON",25,"82",-4.40073792057216
"AB","QC",25,"82",-9.18053870041067
"IN","QC",25,"82",-3.67364635032807
"IPU","QC",25,"82",-8.06553285277931
"NB2","QC",25,"82",-3.23312707735406
"ON","QC",25,"82",-7.35895088927091
"QC","QC",25,"82",-2.72268312145729
"IN","AB",30,"82",-9.4495511281334
"IPU","AB",30,"82",-5.40324154105299
"NB2","AB",30,"82",-5.31367521673069
"ON","AB",30,"82",-5.46510639475692
"QC","AB",30,"82",-5.68593592118479
"IN","IN",30,"82",-6.34787855936353
"IPU","IN",30,"82",-4.04452477493505
"NB2","IN",30,"82",-4.86253551554804
"ON","IN",30,"82",-8.47123943396645
"QC","IN",30,"82",-6.06156024421346
"IN","IPU",30,"82",-10.0666766821369
"IPU","IPU",30,"82",-5.17024843606822
"NB2","IPU",30,"82",-5.48138766210792
"ON","IPU",30,"82",-7.1089841938326
"QC","IPU",30,"82",-3.96419789015741
"IN","NB2",30,"82",-7.16647599402034
"IPU","NB2",30,"82",-8.41914012735255
"NB2","NB2",30,"82",-4.559665080265
"ON","NB2",30,"82",-6.58423361336165
"QC","NB2",30,"82",-5.9905139673658
"IN","ON",30,"82",-7.43885152609746
"IPU","ON",30,"82",-7.71275363743124
"NB2","ON",30,"82",-7.15172851614848
"ON","ON",30,"82",-3.95279042389133
"QC","ON",30,"82",-5.50414587688338
"IN","QC",30,"82",-7.0143786944513
"IPU","QC",30,"82",-7.44944119385927
"NB2","QC",30,"82",-7.34976160361888
"ON","QC",30,"82",-6.26839205391502
"QC","QC",30,"82",-4.00619660883355
"NB2","AB",35,"82",-8.81737813209911
"ON","AB",35,"82",-5.58336984942667
"QC","AB",35,"82",-7.34119332457955
"NB2","IN",35,"82",-15.1462375657131
"ON","IN",35,"82",-5.53744400772946
"QC","IN",35,"82",-9.34360407436559
"NB2","IPU",35,"82",-13.4318748375314
"ON","IPU",35,"82",-5.14040360334961
"QC","IPU",35,"82",-10.1086390425748
"NB2","NB2",35,"82",-5.86676218273568
"ON","NB2",35,"82",-14.2811229077722
"QC","NB2",35,"82",-7.89057809719329
"NB2","ON",35,"82",-6.82441986211547
"ON","ON",35,"82",-4.2961969485619
"QC","ON",35,"82",-7.02139935763975
"NB2","QC",35,"82",-5.90233098060787
"ON","QC",35,"82",-8.95958490806554
"QC","QC",35,"82",-7.14520301448304
"IPU","AB",5,"83",-6.05118878312612
"IPU","IN",5,"83",-8.23309150393273
"IPU","IPU",5,"83",-6.87538302233315
"IPU","NB2",5,"83",-7.43117505852231
"IPU","ON",5,"83",-6.79633157518992
"IPU","QC",5,"83",-7.8981400373155
"IPU","AB",10,"83",-5.87228444196688
"NB2","AB",10,"83",-9.35813919390829
"ON","AB",10,"83",-6.37325463688185
"QC","AB",10,"83",-5.51319745423453
"IPU","IN",10,"83",-4.24149054022256
"NB2","IN",10,"83",-23.4642148601367
"ON","IN",10,"83",-12.982427575829
"QC","IN",10,"83",-8.6303804252443
"IPU","IPU",10,"83",-2.67018064130604
